1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02
2.427893928120356648e+01,2.453949183865802652e+01,2.547590012081729327e+01,2.437847162628083098e+01,2.428704357387697854e+01,2.459616913552250494e+01,2.457785274703314471e+01,2.416983383597421664e+01,2.437847162628083098e+01,2.519661148148664864e+01,2.436595494490851621e+01,2.454145732186237794e+01,2.448319132931439412e+01,2.436182136538545961e+01,2.572212422036638912e+01,2.505600685701482533e+01,2.457785274703314471e+01,2.521846260851128108e+01,2.472333607581720827e+01,2.519661148148664864e+01
1.145493080325536539e+01,1.149468663100710231e+01,1.162484272762941728e+01,1.148811761016201594e+01,1.146491652159459917e+01,1.149809961868223063e+01,1.150143156800032429e+01,1.148146755095990024e+01,1.148811761016201594e+01,1.153785173661494667e+01,1.149135468168900687e+01,1.148811761016201594e+01,1.145150382332976768e+01,1.148479579045897303e+01,1.166468024701810258e+01,1.155459252156245498e+01,1.150143156800032429e+01,1.158500520824073377e+01,1.147480349950730982e+01,1.153785173661494667e+01
1.718239620488304809e+03,1.724202994651065410e+03,1.743726409144412628e+03,1.723217641524302280e+03,1.719737478239189841e+03,1.724714942802334690e+03,1.725214735200048608e+03,1.722220132643984925e+03,1.723217641524302280e+03,1.730677760492241987e+03,1.723703202253351037e+03,1.723217641524302280e+03,1.717725573499465099e+03,1.722719368568845994e+03,1.749702037052715468e+03,1.733188878234368303e+03,1.725214735200048608e+03,1.737750781236110015e+03,1.721220524926096459e+03,1.730677760492241987e+03
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
