trajectory_index,time_steps,state,action,next_state,reward,done,ds_value
0,10,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.03375048190355301, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.0991092175245285, 0.0, 0.012500000186264515, 0.0, 1.0, 0.2695954740047455, 0.4173600375652313, 0.03132003918290138, 0.0006897488492541015, 1.0, 0.44877690076828003, 0.6666666865348816, 0.04221727326512337, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.03620684891939163, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.10160921514034271, 0.0, 0.012500000186264515, 0.0, 1.0, 0.2758594751358032, 0.41965919733047485, 0.03409021347761154, 0.0007019719923846424, 1.0, 0.4572203457355499, 0.6666666865348816, 0.043735917657613754, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.165
0,11,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.03620684891939163, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.10160921514034271, 0.0, 0.012500000186264515, 0.0, 1.0, 0.2758594751358032, 0.41965919733047485, 0.03409021347761154, 0.0007019719923846424, 1.0, 0.4572203457355499, 0.6666666865348816, 0.043735917657613754, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.038663215935230255, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.10410921275615692, 0.0, 0.012500000186264515, 0.0, 1.0, 0.2826775312423706, 0.42199909687042236, 0.036603640764951706, 0.0007130622980184853, 1.0, 0.4659675359725952, 0.6666666865348816, 0.04502319544553757, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.1551708984375
0,12,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.038663215935230255, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.10410921275615692, 0.0, 0.012500000186264515, 0.0, 1.0, 0.2826775312423706, 0.42199909687042236, 0.036603640764951706, 0.0007130622980184853, 1.0, 0.4659675359725952, 0.6666666865348816, 0.04502319544553757, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.04111958295106888, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.10660921782255173, 0.0, 0.012500000186264515, 0.0, 1.0, 0.28999826312065125, 0.424375981092453, 0.03887427970767021, 0.0007230812916532159, 1.0, 0.4749721586704254, 0.6666666865348816, 0.04611925408244133, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.1453466796875
0,13,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.04111958295106888, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.10660921782255173, 0.0, 0.012500000186264515, 0.0, 1.0, 0.28999826312065125, 0.424375981092453, 0.03887427970767021, 0.0007230812916532159, 1.0, 0.4749721586704254, 0.6666666865348816, 0.04611925408244133, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.0435759499669075, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.10910921543836594, 0.0, 0.012500000186264515, 0.0, 1.0, 0.2977731227874756, 0.42678624391555786, 0.0409155897796154, 0.0007320884033106267, 1.0, 0.4841960072517395, 0.6666666865348816, 0.04705153405666351, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.1355224609375
0,14,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.0435759499669075, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.10910921543836594, 0.0, 0.012500000186264515, 0.0, 1.0, 0.2977731227874756, 0.42678624391555786, 0.0409155897796154, 0.0007320884033106267, 1.0, 0.4841960072517395, 0.6666666865348816, 0.04705153405666351, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.046032316982746124, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.11160921305418015, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3059562146663666, 0.4292265474796295, 0.042732372879981995, 0.0007401047623716295, 1.0, 0.4936063289642334, 0.6666666865348816, 0.04781254380941391, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.1256982421875
0,15,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.046032316982746124, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.11160921305418015, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3059562146663666, 0.4292265474796295, 0.042732372879981995, 0.0007401047623716295, 1.0, 0.4936063289642334, 0.6666666865348816, 0.04781254380941391, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.04848868027329445, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.11410921812057495, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3145027160644531, 0.43169355392456055, 0.04435872659087181, 0.0007472809520550072, 1.0, 0.5031688213348389, 0.6666666865348816, 0.04840950295329094, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.115869140625
0,16,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.04848868027329445, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.11410921812057495, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3145027160644531, 0.43169355392456055, 0.04435872659087181, 0.0007472809520550072, 1.0, 0.5031688213348389, 0.6666666865348816, 0.04840950295329094, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.05094504728913307, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.11660921573638916, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3233744502067566, 0.4341844916343689, 0.04580876976251602, 0.0007536791381426156, 1.0, 0.5128507614135742, 0.6666666865348816, 0.0488574244081974, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.106044921875
0,17,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.05094504728913307, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.11660921573638916, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3233744502067566, 0.4341844916343689, 0.04580876976251602, 0.0007536791381426156, 1.0, 0.5128507614135742, 0.6666666865348816, 0.0488574244081974, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.053401414304971695, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.11910921335220337, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3325361907482147, 0.43669676780700684, 0.0470971018075943, 0.0007593638147227466, 1.0, 0.5226222276687622, 0.6666666865348816, 0.049175605177879333, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.096220703125
0,18,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.053401414304971695, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.11910921335220337, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3325361907482147, 0.43669676780700684, 0.0470971018075943, 0.0007593638147227466, 1.0, 0.5226222276687622, 0.6666666865348816, 0.049175605177879333, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.05585778132081032, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.12160921096801758, 0.0, 0.012500000186264515, 0.0, 1.0, 0.34195563197135925, 0.43922796845436096, 0.048238132148981094, 0.000764398486353457, 1.0, 0.5324573516845703, 0.6666666865348816, 0.04938497021794319, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.086396484375
0,19,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.05585778132081032, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.12160921096801758, 0.0, 0.012500000186264515, 0.0, 1.0, 0.34195563197135925, 0.43922796845436096, 0.048238132148981094, 0.000764398486353457, 1.0, 0.5324573516845703, 0.6666666865348816, 0.04938497021794319, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.05831414833664894, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.12410921603441238, 0.0, 0.012500000186264515, 0.0, 1.0, 0.351603239774704, 0.44177597761154175, 0.04924527928233147, 0.0007688424084335566, 1.0, 0.5423343181610107, 0.6666666865348816, 0.049505818635225296, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.0765673828125
0,20,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.05831414833664894, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.12410921603441238, 0.0, 0.012500000186264515, 0.0, 1.0, 0.351603239774704, 0.44177597761154175, 0.04924527928233147, 0.0007688424084335566, 1.0, 0.5423343181610107, 0.6666666865348816, 0.049505818635225296, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.060770515352487564, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.1266092211008072, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3614523112773895, 0.44433876872062683, 0.050130754709243774, 0.0007727495394647121, 1.0, 0.55223548412323, 0.6666666865348816, 0.04955613613128662, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.0667431640625
0,21,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.060770515352487564, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.1266092211008072, 0.0, 0.012500000186264515, 0.0, 1.0, 0.3614523112773895, 0.44433876872062683, 0.050130754709243774, 0.0007727495394647121, 1.0, 0.55223548412323, 0.6666666865348816, 0.04955613613128662, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.06322688609361649, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.1291092187166214, 0.0, 0.012500000186264515, 0.0, 1.0, 0.37147846817970276, 0.4469146132469177, 0.050906598567962646, 0.000776172848418355, 1.0, 0.5621467232704163, 0.6666666865348816, 0.049550481140613556, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.0569189453125
0,22,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.06322688609361649, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.1291092187166214, 0.0, 0.012500000186264515, 0.0, 1.0, 0.37147846817970276, 0.4469146132469177, 0.050906598567962646, 0.000776172848418355, 1.0, 0.5621467232704163, 0.6666666865348816, 0.049550481140613556, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.06568325310945511, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.1316092163324356, 0.0, 0.012500000186264515, 0.0, 1.0, 0.38165977597236633, 0.4495018422603607, 0.051584236323833466, 0.000779162859544158, 1.0, 0.5720568299293518, 0.6666666865348816, 0.04950105398893356, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.0470947265625
0,23,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.06568325310945511, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.1316092163324356, 0.0, 0.012500000186264515, 0.0, 1.0, 0.38165977597236633, 0.4495018422603607, 0.051584236323833466, 0.000779162859544158, 1.0, 0.5720568299293518, 0.6666666865348816, 0.04950105398893356, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.06813961267471313, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.13410921394824982, 0.0, 0.012500000186264515, 0.0, 1.0, 0.39197662472724915, 0.4520990550518036, 0.05217251554131508, 0.0007817586301825941, 1.0, 0.5819570422172546, 0.6666666865348816, 0.04941803961992264, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.037265625
0,24,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.06813961267471313, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.13410921394824982, 0.0, 0.012500000186264515, 0.0, 1.0, 0.39197662472724915, 0.4520990550518036, 0.05217251554131508, 0.0007817586301825941, 1.0, 0.5819570422172546, 0.6666666865348816, 0.04941803961992264, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.07059597969055176, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.13660921156406403, 0.0, 0.012500000186264515, 0.0, 1.0, 0.4024111330509186, 0.4547049403190613, 0.05268154665827751, 0.000784004689194262, 1.0, 0.5918406248092651, 0.6666666865348816, 0.049307748675346375, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.02744140625
0,25,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.07059597969055176, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.13660921156406403, 0.0, 0.012500000186264515, 0.0, 1.0, 0.4024111330509186, 0.4547049403190613, 0.05268154665827751, 0.000784004689194262, 1.0, 0.5918406248092651, 0.6666666865348816, 0.049307748675346375, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.07305234670639038, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.13910920917987823, 0.0, 0.012500000186264515, 0.0, 1.0, 0.4129474461078644, 0.4573182761669159, 0.0531226247549057, 0.0007859508623369038, 1.0, 0.6017022132873535, 0.6666666865348816, 0.04919719696044922, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.0176171875
0,26,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.07305234670639038, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.13910920917987823, 0.0, 0.012500000186264515, 0.0, 1.0, 0.4129474461078644, 0.4573182761669159, 0.0531226247549057, 0.0007859508623369038, 1.0, 0.6017022132873535, 0.6666666865348816, 0.04919719696044922, 0.0, 0.0, 1.0]",4,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.075508713722229, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.14160922169685364, 0.0, 0.012500000186264515, 0.0, 1.0, 0.42357197403907776, 0.459938108921051, 0.05350374057888985, 0.0007876325398683548, 1.0, 0.6115416288375854, 0.6666666865348816, 0.04910656809806824, 0.0, 0.0, 1.0]",0.5814928477907726,False,0.00779296875
0,27,"[1.0, 1.0, 0.0, 0.125, 0.0, 1.0, 0.075508713722229, 0.3333333432674408, 0.01228183414787054, 0.0, 1.0, 0.14160922169685364, 0.0, 0.012500000186264515, 0.0, 1.0, 0.42357197403907776, 0.459938108921051, 0.05350374057888985, 0.0007876325398683548, 1.0, 0.6115416288375854, 0.6666666865348816, 0.04910656809806824, 0.0, 0.0, 1.0]",8,"[1.0, 1.0, 0.013100742362439632, 0.13099057972431183, 0.00824802927672863, 1.0, 0.07797744125127792, 0.3202325999736786, 0.0062912520952522755, -0.00824802927672863, 1.0, 0.14412157237529755, -0.013100742362439632, 0.00650941813364625, -0.00824802927672863, 1.0, 0.43428507447242737, 0.44946280121803284, 0.04784158989787102, -0.007458947133272886, 1.0, 0.621375322341919, 0.6535659432411194, 0.043056752532720566, -0.00824802927672863, 0.01310074193706634, 1.0]",0.5863340848804283,False,-0.0020361328125
0,28,"[1.0, 1.0, 0.013100742362439632, 0.13099057972431183, 0.00824802927672863, 1.0, 0.07797744125127792, 0.3202325999736786, 0.0062912520952522755, -0.00824802927672863, 1.0, 0.14412157237529755, -0.013100742362439632, 0.00650941813364625, -0.00824802927672863, 1.0, 0.43428507447242737, 0.44946280121803284, 0.04784158989787102, -0.007458947133272886, 1.0, 0.621375322341919, 0.6535659432411194, 0.043056752532720566, -0.00824802927672863, 0.01310074193706634, 1.0]",8,"[1.0, 1.0, 0.0543091706931591, 0.1363590806722641, 0.017676251009106636, 1.0, 0.07930051535367966, 0.2790241539478302, 0.0009227485861629248, -0.017676251009106636, 1.0, 0.14548827707767487, -0.0543091706931591, 0.001140914740972221, -0.017676251009106636, 1.0, 0.4439181983470917, 0.41088464856147766, 0.04275539889931679, -0.016885923221707344, 1.0, 0.6300514936447144, 0.612357497215271, 0.03766576200723648, -0.017676251009106636, 0.05430916920466711, 1.0]",0.5847165614480989,False,-0.0119091796875
0,29,"[1.0, 1.0, 0.0543091706931591, 0.1363590806722641, 0.017676251009106636, 1.0, 0.07930051535367966, 0.2790241539478302, 0.0009227485861629248, -0.017676251009106636, 1.0, 0.14548827707767487, -0.0543091706931591, 0.001140914740972221, -0.017676251009106636, 1.0, 0.4439181983470917, 0.41088464856147766, 0.04275539889931679, -0.016885923221707344, 1.0, 0.6300514936447144, 0.612357497215271, 0.03766576200723648, -0.017676251009106636, 0.05430916920466711, 1.0]",6,"[1.0, 1.0, 0.09890963137149811, 0.14349356293678284, 0.00858242902904749, 1.0, 0.07938738912343979, 0.2344236969947815, -0.006211735308170319, -0.00858242902904749, 1.0, 0.14561879634857178, -0.09890963137149811, -0.005993569269776344, -0.00858242902904749, 1.0, 0.45237162709236145, 0.36891862750053406, 0.035862997174263, -0.007791033945977688, 1.0, 0.6374869346618652, 0.5677570104598999, 0.030546702444553375, -0.00858242902904749, 0.09890963325523261, 1.0]",0.5856964696978129,False,-0.0172021484375
0,30,"[1.0, 1.0, 0.09890963137149811, 0.14349356293678284, 0.00858242902904749, 1.0, 0.07938738912343979, 0.2344236969947815, -0.006211735308170319, -0.00858242902904749, 1.0, 0.14561879634857178, -0.09890963137149811, -0.005993569269776344, -0.00858242902904749, 1.0, 0.45237162709236145, 0.36891862750053406, 0.035862997174263, -0.007791033945977688, 1.0, 0.6374869346618652, 0.5677570104598999, 0.030546702444553375, -0.00858242902904749, 0.09890963325523261, 1.0]",7,"[1.0, 1.0, 0.1275177299976349, 0.14973242580890656, 0.008955578319728374, 1.0, 0.07814504206180573, 0.20581559836864471, -0.012450586073100567, -0.008955578319728374, 1.0, 0.1444200724363327, -0.1275177299976349, -0.012232420034706593, -0.008955578319728374, 1.0, 0.45954421162605286, 0.3429484963417053, 0.029831232503056526, -0.008163269609212875, 1.0, 0.6435962915420532, 0.5391489267349243, 0.024359574541449547, -0.008955578319728374, 0.12751773123262233, 1.0]",0.5906698014359238,False,-0.017548828125
0,31,"[1.0, 1.0, 0.1275177299976349, 0.14973242580890656, 0.008955578319728374, 1.0, 0.07814504206180573, 0.20581559836864471, -0.012450586073100567, -0.008955578319728374, 1.0, 0.1444200724363327, -0.1275177299976349, -0.012232420034706593, -0.008955578319728374, 1.0, 0.45954421162605286, 0.3429484963417053, 0.029831232503056526, -0.008163269609212875, 1.0, 0.6435962915420532, 0.5391489267349243, 0.024359574541449547, -0.008955578319728374, 0.12751773123262233, 1.0]",4,"[1.0, 1.0, 0.15736965835094452, 0.14973242580890656, 0.008955578319728374, 1.0, 0.07565493136644363, 0.17596367001533508, -0.012450586073100567, -0.008955578319728374, 1.0, 0.1419735848903656, -0.15736965835094452, -0.012232420034706593, -0.008955578319728374, 1.0, 0.46551045775413513, 0.31573760509490967, 0.030036622658371925, -0.0081623625010252, 1.0, 0.6484681963920593, 0.5092970132827759, 0.024444246664643288, -0.008955578319728374, 0.15736965955685522, 1.0]",0.5902661691814768,False,-0.0125830078125
